frame,landmark_id,x,y,frame_width,frame_height
58,11,513,594,1080,1920
58,12,749,551,1080,1920
58,13,548,812,1080,1920
58,14,805,801,1080,1920
58,15,625,959,1080,1920
58,16,907,1013,1080,1920
58,17,639,996,1080,1920
58,18,927,1060,1080,1920
58,19,655,983,1080,1920
58,20,926,1059,1080,1920
58,21,656,972,1080,1920
58,22,914,1044,1080,1920
58,23,548,1070,1080,1920
58,24,689,1053,1080,1920
58,25,541,1427,1080,1920
58,26,715,1486,1080,1920
58,27,414,1794,1080,1920
58,28,727,1881,1080,1920
58,29,342,1847,1080,1920
58,30,707,1914,1080,1920
58,31,490,1911,1080,1920
58,32,804,1892,1080,1920
59,0,715,548,1080,1920
59,1,705,524,1080,1920
59,2,697,522,1080,1920
59,3,690,520,1080,1920
59,4,723,520,1080,1920
59,5,728,516,1080,1920
59,6,734,512,1080,1920
59,7,663,514,1080,1920
59,8,728,504,1080,1920
59,9,694,557,1080,1920
59,10,714,551,1080,1920
59,11,521,604,1080,1920
59,12,747,553,1080,1920
59,13,560,812,1080,1920
59,14,802,799,1080,1920
59,15,652,956,1080,1920
59,16,906,994,1080,1920
59,17,667,993,1080,1920
59,18,926,1033,1080,1920
59,19,682,980,1080,1920
59,20,925,1034,1080,1920
59,21,683,968,1080,1920
59,22,913,1022,1080,1920
59,23,555,1070,1080,1920
59,24,691,1052,1080,1920
59,25,548,1417,1080,1920
59,26,716,1484,1080,1920
59,27,432,1793,1080,1920
59,28,728,1878,1080,1920
59,29,365,1848,1080,1920
59,30,707,1914,1080,1920
59,31,530,1883,1080,1920
59,32,826,1888,1080,1920
60,0,716,545,1080,1920
60,1,705,521,1080,1920
60,2,697,519,1080,1920
60,3,690,518,1080,1920
60,4,723,518,1080,1920
60,5,728,515,1080,1920
60,6,734,511,1080,1920
60,7,662,514,1080,1920
60,8,728,507,1080,1920
60,9,697,557,1080,1920
60,10,716,553,1080,1920
60,11,529,614,1080,1920
60,12,747,562,1080,1920
60,13,564,810,1080,1920
60,14,802,797,1080,1920
60,15,650,942,1080,1920
60,16,906,981,1080,1920
60,17,662,978,1080,1920
60,18,925,1017,1080,1920
60,19,678,965,1080,1920
60,20,925,1019,1080,1920
60,21,680,953,1080,1920
60,22,914,1007,1080,1920
60,23,565,1069,1080,1920
60,24,694,1048,1080,1920
60,25,558,1410,1080,1920
60,26,717,1475,1080,1920
60,27,457,1789,1080,1920
60,28,729,1873,1080,1920
60,29,389,1851,1080,1920
60,30,704,1910,1080,1920
60,31,568,1852,1080,1920
60,32,824,1885,1080,1920
61,0,719,545,1080,1920
61,1,706,519,1080,1920
61,2,698,517,1080,1920
61,3,691,515,1080,1920
61,4,723,517,1080,1920
61,5,728,513,1080,1920
61,6,733,510,1080,1920
61,7,662,512,1080,1920
61,8,726,507,1080,1920
61,9,699,557,1080,1920
61,10,717,554,1080,1920
61,11,536,626,1080,1920
61,12,743,571,1080,1920
61,13,579,832,1080,1920
61,14,802,803,1080,1920
61,15,654,965,1080,1920
61,16,910,986,1080,1920
61,17,664,1002,1080,1920
61,18,928,1025,1080,1920
61,19,680,989,1080,1920
61,20,927,1025,1080,1920
61,21,682,976,1080,1920
61,22,918,1012,1080,1920
61,23,568,1074,1080,1920
61,24,693,1051,1080,1920
61,25,567,1412,1080,1920
61,26,718,1474,1080,1920
61,27,484,1782,1080,1920
61,28,729,1872,1080,1920
61,29,433,1845,1080,1920
61,30,700,1910,1080,1920
61,31,601,1824,1080,1920
61,32,831,1888,1080,1920
62,0,718,545,1080,1920
62,1,705,518,1080,1920
62,2,698,516,1080,1920
62,3,690,514,1080,1920
62,4,722,517,1080,1920
62,5,727,513,1080,1920
62,6,732,511,1080,1920
62,7,661,512,1080,1920
62,8,726,511,1080,1920
62,9,699,561,1080,1920
62,10,716,557,1080,1920
62,11,537,633,1080,1920
62,12,731,584,1080,1920
62,13,575,839,1080,1920
62,14,799,810,1080,1920
62,15,644,966,1080,1920
62,16,908,982,1080,1920
62,17,656,1006,1080,1920
62,18,925,1023,1080,1920
62,19,679,994,1080,1920
62,20,924,1021,1080,1920
62,21,677,981,1080,1920
62,22,915,1009,1080,1920
62,23,567,1081,1080,1920
62,24,693,1058,1080,1920
62,25,575,1416,1080,1920
62,26,719,1474,1080,1920
62,27,511,1774,1080,1920
62,28,728,1865,1080,1920
62,29,467,1842,1080,1920
62,30,695,1902,1080,1920
62,31,613,1797,1080,1920
62,32,831,1880,1080,1920
63,0,717,552,1080,1920
63,1,703,523,1080,1920
63,2,696,520,1080,1920
63,3,689,518,1080,1920
63,4,719,522,1080,1920
63,5,722,518,1080,1920
63,6,727,516,1080,1920
63,7,658,518,1080,1920
63,8,718,516,1080,1920
63,9,698,568,1080,1920
63,10,713,566,1080,1920
63,11,538,642,1080,1920
63,12,718,592,1080,1920
63,13,578,838,1080,1920
63,14,792,820,1080,1920
63,15,640,958,1080,1920
63,16,908,986,1080,1920
63,17,650,996,1080,1920
63,18,926,1029,1080,1920
63,19,674,983,1080,1920
63,20,924,1028,1080,1920
63,21,671,972,1080,1920
63,22,915,1015,1080,1920
63,23,571,1084,1080,1920
63,24,692,1060,1080,1920
63,25,574,1419,1080,1920
63,26,719,1474,1080,1920
63,27,539,1756,1080,1920
63,28,726,1858,1080,1920
63,29,512,1821,1080,1920
63,30,685,1892,1080,1920
63,31,625,1785,1080,1920
63,32,824,1873,1080,1920
64,0,716,563,1080,1920
64,1,703,532,1080,1920
64,2,696,530,1080,1920
64,3,689,528,1080,1920
64,4,718,531,1080,1920
64,5,721,528,1080,1920
64,6,724,525,1080,1920
64,7,660,528,1080,1920
64,8,711,524,1080,1920
64,9,697,579,1080,1920
64,10,713,577,1080,1920
64,11,547,649,1080,1920
64,12,701,598,1080,1920
64,13,582,851,1080,1920
64,14,768,828,1080,1920
64,15,637,981,1080,1920
64,16,907,986,1080,1920
64,17,649,1020,1080,1920
64,18,926,1027,1080,1920
64,19,665,1009,1080,1920
64,20,926,1024,1080,1920
64,21,667,996,1080,1920
64,22,917,1012,1080,1920
64,23,579,1085,1080,1920
64,24,691,1062,1080,1920
64,25,579,1415,1080,1920
64,26,720,1470,1080,1920
64,27,565,1745,1080,1920
64,28,724,1846,1080,1920
64,29,533,1810,1080,1920
64,30,682,1886,1080,1920
64,31,665,1770,1080,1920
64,32,825,1868,1080,1920
65,0,714,567,1080,1920
65,1,702,538,1080,1920
65,2,695,536,1080,1920
65,3,689,534,1080,1920
65,4,714,536,1080,1920
65,5,715,533,1080,1920
65,6,717,530,1080,1920
65,7,661,534,1080,1920
65,8,704,530,1080,1920
65,9,697,583,1080,1920
65,10,709,581,1080,1920
65,11,554,656,1080,1920
65,12,681,606,1080,1920
65,13,564,874,1080,1920
65,14,748,837,1080,1920
65,15,602,1019,1080,1920
65,16,905,987,1080,1920
65,17,605,1062,1080,1920
65,18,926,1030,1080,1920
65,19,617,1056,1080,1920
65,20,926,1026,1080,1920
65,21,622,1042,1080,1920
65,22,916,1014,1080,1920
65,23,583,1090,1080,1920
65,24,686,1069,1080,1920
65,25,588,1413,1080,1920
65,26,721,1464,1080,1920
65,27,582,1734,1080,1920
65,28,724,1838,1080,1920
65,29,551,1797,1080,1920
65,30,682,1880,1080,1920
65,31,676,1758,1080,1920
65,32,821,1858,1080,1920
66,0,712,574,1080,1920
66,1,701,546,1080,1920
66,2,695,545,1080,1920
66,3,688,544,1080,1920
66,4,709,544,1080,1920
66,5,710,541,1080,1920
66,6,712,538,1080,1920
66,7,661,544,1080,1920
66,8,700,539,1080,1920
66,9,696,591,1080,1920
66,10,707,588,1080,1920
66,11,557,675,1080,1920
66,12,669,619,1080,1920
66,13,562,904,1080,1920
66,14,731,856,1080,1920
66,15,602,1055,1080,1920
66,16,903,1001,1080,1920
66,17,606,1099,1080,1920
66,18,925,1032,1080,1920
66,19,620,1096,1080,1920
66,20,926,1029,1080,1920
66,21,623,1081,1080,1920
66,22,916,1015,1080,1920
66,23,583,1096,1080,1920
66,24,680,1077,1080,1920
66,25,593,1408,1080,1920
66,26,722,1463,1080,1920
66,27,593,1727,1080,1920
66,28,722,1841,1080,1920
66,29,560,1790,1080,1920
66,30,683,1882,1080,1920
66,31,688,1752,1080,1920
66,32,824,1861,1080,1920
67,0,712,582,1080,1920
67,1,700,555,1080,1920
67,2,695,553,1080,1920
67,3,689,552,1080,1920
67,4,709,553,1080,1920
67,5,709,550,1080,1920
67,6,710,548,1080,1920
67,7,663,553,1080,1920
67,8,696,551,1080,1920
67,9,697,598,1080,1920
67,10,706,596,1080,1920
67,11,560,682,1080,1920
67,12,659,641,1080,1920
67,13,535,907,1080,1920
67,14,725,883,1080,1920
67,15,575,1063,1080,1920
67,16,897,1027,1080,1920
67,17,578,1107,1080,1920
67,18,923,1054,1080,1920
67,19,594,1106,1080,1920
67,20,926,1044,1080,1920
67,21,597,1092,1080,1920
67,22,916,1034,1080,1920
67,23,585,1101,1080,1920
67,24,672,1091,1080,1920
67,25,606,1409,1080,1920
67,26,718,1464,1080,1920
67,27,600,1722,1080,1920
67,28,720,1840,1080,1920
67,29,561,1783,1080,1920
67,30,683,1880,1080,1920
67,31,691,1753,1080,1920
67,32,824,1863,1080,1920
68,0,714,595,1080,1920
68,1,703,567,1080,1920
68,2,699,566,1080,1920
68,3,694,564,1080,1920
68,4,709,565,1080,1920
68,5,709,562,1080,1920
68,6,709,560,1080,1920
68,7,666,565,1080,1920
68,8,690,563,1080,1920
68,9,700,613,1080,1920
68,10,706,610,1080,1920
68,11,571,697,1080,1920
68,12,652,652,1080,1920
68,13,583,918,1080,1920
68,14,705,887,1080,1920
68,15,659,1068,1080,1920
68,16,866,1044,1080,1920
68,17,679,1107,1080,1920
68,18,896,1077,1080,1920
68,19,696,1107,1080,1920
68,20,909,1066,1080,1920
68,21,691,1094,1080,1920
68,22,898,1053,1080,1920
68,23,591,1106,1080,1920
68,24,659,1095,1080,1920
68,25,610,1410,1080,1920
68,26,708,1463,1080,1920
68,27,598,1725,1080,1920
68,28,719,1842,1080,1920
68,29,557,1788,1080,1920
68,30,683,1881,1080,1920
68,31,699,1766,1080,1920
68,32,832,1865,1080,1920
69,0,716,597,1080,1920
69,1,705,571,1080,1920
69,2,701,571,1080,1920
69,3,697,570,1080,1920
69,4,709,569,1080,1920
69,5,708,567,1080,1920
69,6,706,565,1080,1920
69,7,669,573,1080,1920
69,8,684,572,1080,1920
69,9,703,617,1080,1920
69,10,706,614,1080,1920
69,11,586,703,1080,1920
69,12,640,674,1080,1920
69,13,634,916,1080,1920
69,14,678,896,1080,1920
69,15,727,801,1080,1920
69,16,822,1064,1080,1920
69,17,738,777,1080,1920
69,18,841,1111,1080,1920
69,19,734,753,1080,1920
69,20,858,1103,1080,1920
69,21,728,756,1080,1920
69,22,851,1088,1080,1920
69,23,604,1114,1080,1920
69,24,655,1104,1080,1920
69,25,616,1412,1080,1920
69,26,704,1464,1080,1920
69,27,594,1729,1080,1920
69,28,718,1842,1080,1920
69,29,552,1791,1080,1920
69,30,683,1882,1080,1920
69,31,700,1772,1080,1920
69,32,833,1865,1080,1920
70,0,717,600,1080,1920
70,1,704,574,1080,1920
70,2,701,573,1080,1920
70,3,697,572,1080,1920
70,4,708,571,1080,1920
70,5,706,569,1080,1920
70,6,703,568,1080,1920
70,7,668,576,1080,1920
70,8,675,575,1080,1920
70,9,704,621,1080,1920
70,10,706,618,1080,1920
70,11,591,707,1080,1920
70,12,631,681,1080,1920
70,13,627,910,1080,1920
70,14,648,905,1080,1920
70,15,743,895,1080,1920
70,16,776,1069,1080,1920
70,17,771,884,1080,1920
70,18,791,1121,1080,1920
70,19,772,873,1080,1920
70,20,809,1115,1080,1920
70,21,765,870,1080,1920
70,22,803,1097,1080,1920
70,23,604,1121,1080,1920
70,24,649,1111,1080,1920
70,25,622,1412,1080,1920
70,26,700,1462,1080,1920
70,27,593,1731,1080,1920
70,28,713,1843,1080,1920
70,29,551,1793,1080,1920
70,30,682,1882,1080,1920
70,31,700,1773,1080,1920
70,32,833,1866,1080,1920
71,0,719,600,1080,1920
71,1,706,576,1080,1920
71,2,702,576,1080,1920
71,3,698,575,1080,1920
71,4,708,574,1080,1920
71,5,706,572,1080,1920
71,6,703,571,1080,1920
71,7,668,578,1080,1920
71,8,672,577,1080,1920
71,9,705,623,1080,1920
71,10,706,619,1080,1920
71,11,597,706,1080,1920
71,12,623,683,1080,1920
71,13,628,904,1080,1920
71,14,625,902,1080,1920
71,15,721,934,1080,1920
71,16,716,1070,1080,1920
71,17,728,955,1080,1920
71,18,730,1128,1080,1920
71,19,735,943,1080,1920
71,20,745,1122,1080,1920
71,21,732,940,1080,1920
71,22,741,1100,1080,1920
71,23,602,1123,1080,1920
71,24,628,1113,1080,1920
71,25,626,1412,1080,1920
71,26,697,1454,1080,1920
71,27,589,1729,1080,1920
71,28,710,1835,1080,1920
71,29,548,1793,1080,1920
71,30,681,1880,1080,1920
71,31,700,1768,1080,1920
71,32,836,1867,1080,1920
72,0,719,598,1080,1920
72,1,705,575,1080,1920
72,2,702,574,1080,1920
72,3,698,574,1080,1920
72,4,706,573,1080,1920
72,5,703,572,1080,1920
72,6,698,570,1080,1920
72,7,666,578,1080,1920
72,8,668,577,1080,1920
72,9,704,622,1080,1920
72,10,705,618,1080,1920
72,11,593,705,1080,1920
72,12,620,684,1080,1920
72,13,619,904,1080,1920
72,14,604,899,1080,1920
72,15,672,1049,1080,1920
72,16,668,1072,1080,1920
72,17,670,1079,1080,1920
72,18,680,1128,1080,1920
72,19,682,1082,1080,1920
72,20,696,1120,1080,1920
72,21,678,1069,1080,1920
72,22,692,1100,1080,1920
72,23,601,1122,1080,1920
72,24,620,1114,1080,1920
72,25,628,1413,1080,1920
72,26,697,1448,1080,1920
72,27,588,1731,1080,1920
72,28,697,1813,1080,1920
72,29,547,1793,1080,1920
72,30,667,1868,1080,1920
72,31,697,1768,1080,1920
72,32,836,1864,1080,1920
73,0,719,598,1080,1920
73,1,705,576,1080,1920
73,2,701,575,1080,1920
73,3,697,575,1080,1920
73,4,704,574,1080,1920
73,5,700,573,1080,1920
73,6,696,572,1080,1920
73,7,665,578,1080,1920
73,8,665,578,1080,1920
73,9,704,622,1080,1920
73,10,705,619,1080,1920
73,11,593,702,1080,1920
73,12,617,680,1080,1920
73,13,617,902,1080,1920
73,14,593,895,1080,1920
73,15,668,1062,1080,1920
73,16,632,1072,1080,1920
73,17,676,1103,1080,1920
73,18,632,1126,1080,1920
73,19,684,1105,1080,1920
73,20,652,1121,1080,1920
73,21,678,1090,1080,1920
73,22,654,1104,1080,1920
73,23,599,1121,1080,1920
73,24,624,1111,1080,1920
73,25,627,1411,1080,1920
73,26,698,1434,1080,1920
73,27,587,1728,1080,1920
73,28,681,1782,1080,1920
73,29,548,1789,1080,1920
73,30,653,1845,1080,1920
73,31,691,1769,1080,1920
73,32,828,1850,1080,1920
74,0,718,602,1080,1920
74,1,704,580,1080,1920
74,2,701,580,1080,1920
74,3,697,580,1080,1920
74,4,703,579,1080,1920
74,5,699,578,1080,1920
74,6,694,577,1080,1920
74,7,664,583,1080,1920
74,8,664,583,1080,1920
74,9,704,625,1080,1920
74,10,703,621,1080,1920
74,11,595,701,1080,1920
74,12,617,684,1080,1920
74,13,609,901,1080,1920
74,14,567,894,1080,1920
74,15,623,1066,1080,1920
74,16,574,1068,1080,1920
74,17,627,1114,1080,1920
74,18,571,1122,1080,1920
74,19,631,1117,1080,1920
74,20,585,1120,1080,1920
74,21,629,1105,1080,1920
74,22,587,1103,1080,1920
74,23,601,1120,1080,1920
74,24,628,1114,1080,1920
74,25,629,1411,1080,1920
74,26,695,1436,1080,1920
74,27,587,1722,1080,1920
74,28,665,1784,1080,1920
74,29,549,1779,1080,1920
74,30,635,1841,1080,1920
74,31,688,1769,1080,1920
74,32,824,1853,1080,1920
75,0,718,604,1080,1920
75,1,704,583,1080,1920
75,2,701,583,1080,1920
75,3,697,583,1080,1920
75,4,702,581,1080,1920
75,5,698,580,1080,1920
75,6,693,579,1080,1920
75,7,663,586,1080,1920
75,8,663,585,1080,1920
75,9,704,626,1080,1920
75,10,703,623,1080,1920
75,11,598,701,1080,1920
75,12,607,680,1080,1920
75,13,588,900,1080,1920
75,14,549,869,1080,1920
75,15,589,1058,1080,1920
75,16,545,1053,1080,1920
75,17,588,1105,1080,1920
75,18,526,1117,1080,1920
75,19,594,1110,1080,1920
75,20,544,1118,1080,1920
75,21,597,1096,1080,1920
75,22,553,1101,1080,1920
75,23,602,1118,1080,1920
75,24,620,1113,1080,1920
75,25,634,1410,1080,1920
75,26,686,1432,1080,1920
75,27,598,1723,1080,1920
75,28,646,1786,1080,1920
75,29,567,1780,1080,1920
75,30,613,1839,1080,1920
75,31,716,1767,1080,1920
75,32,819,1855,1080,1920
76,0,718,603,1080,1920
76,1,703,582,1080,1920
76,2,700,582,1080,1920
76,3,696,581,1080,1920
76,4,701,580,1080,1920
76,5,697,579,1080,1920
76,6,693,578,1080,1920
76,7,662,586,1080,1920
76,8,663,584,1080,1920
76,9,704,625,1080,1920
76,10,702,621,1080,1920
76,11,605,700,1080,1920
76,12,608,678,1080,1920
76,13,576,894,1080,1920
76,14,537,851,1080,1920
76,15,568,1049,1080,1920
76,16,519,1046,1080,1920
76,17,557,1098,1080,1920
76,18,490,1108,1080,1920
76,19,578,1104,1080,1920
76,20,507,1117,1080,1920
76,21,586,1089,1080,1920
76,22,523,1101,1080,1920
76,23,603,1112,1080,1920
76,24,612,1109,1080,1920
76,25,633,1407,1080,1920
76,26,679,1429,1080,1920
76,27,605,1723,1080,1920
76,28,641,1782,1080,1920
76,29,576,1781,1080,1920
76,30,608,1837,1080,1920
76,31,725,1766,1080,1920
76,32,814,1854,1080,1920
77,0,718,604,1080,1920
77,1,702,583,1080,1920
77,2,699,583,1080,1920
77,3,695,583,1080,1920
77,4,700,581,1080,1920
77,5,696,580,1080,1920
77,6,691,579,1080,1920
77,7,660,589,1080,1920
77,8,660,586,1080,1920
77,9,704,627,1080,1920
77,10,702,623,1080,1920
77,11,607,705,1080,1920
77,12,610,677,1080,1920
77,13,559,893,1080,1920
77,14,528,843,1080,1920
77,15,548,1047,1080,1920
77,16,507,1036,1080,1920
77,17,534,1098,1080,1920
77,18,477,1093,1080,1920
77,19,545,1105,1080,1920
77,20,494,1106,1080,1920
77,21,558,1090,1080,1920
77,22,512,1089,1080,1920
77,23,602,1109,1080,1920
77,24,609,1103,1080,1920
77,25,636,1405,1080,1920
77,26,674,1424,1080,1920
77,27,608,1722,1080,1920
77,28,629,1781,1080,1920
77,29,577,1777,1080,1920
77,30,593,1839,1080,1920
77,31,729,1767,1080,1920
77,32,787,1854,1080,1920
78,0,718,604,1080,1920
78,1,701,583,1080,1920
78,2,698,583,1080,1920
78,3,694,583,1080,1920
78,4,699,580,1080,1920
78,5,695,579,1080,1920
78,6,690,578,1080,1920
78,7,658,590,1080,1920
78,8,659,586,1080,1920
78,9,704,627,1080,1920
78,10,703,623,1080,1920
78,11,608,710,1080,1920
78,12,611,679,1080,1920
78,13,549,895,1080,1920
78,14,522,844,1080,1920
78,15,545,1053,1080,1920
78,16,494,1036,1080,1920
78,17,532,1107,1080,1920
78,18,463,1089,1080,1920
78,19,542,1114,1080,1920
78,20,478,1104,1080,1920
78,21,553,1095,1080,1920
78,22,497,1088,1080,1920
78,23,602,1109,1080,1920
78,24,607,1101,1080,1920
78,25,634,1405,1080,1920
78,26,666,1425,1080,1920
78,27,607,1722,1080,1920
78,28,634,1785,1080,1920
78,29,574,1777,1080,1920
78,30,600,1840,1080,1920
78,31,727,1763,1080,1920
78,32,788,1857,1080,1920
79,0,718,603,1080,1920
79,1,701,582,1080,1920
79,2,697,583,1080,1920
79,3,693,583,1080,1920
79,4,699,580,1080,1920
79,5,694,579,1080,1920
79,6,690,578,1080,1920
79,7,657,590,1080,1920
79,8,658,586,1080,1920
79,9,704,627,1080,1920
79,10,703,623,1080,1920
79,11,611,715,1080,1920
79,12,612,681,1080,1920
79,13,544,898,1080,1920
79,14,517,846,1080,1920
79,15,543,1058,1080,1920
79,16,484,1036,1080,1920
79,17,529,1111,1080,1920
79,18,453,1089,1080,1920
79,19,542,1119,1080,1920
79,20,469,1104,1080,1920
79,21,547,1119,1080,1920
79,22,488,1087,1080,1920
79,23,603,1109,1080,1920
79,24,607,1101,1080,1920
79,25,636,1406,1080,1920
79,26,661,1427,1080,1920
79,27,608,1723,1080,1920
79,28,630,1787,1080,1920
79,29,574,1778,1080,1920
79,30,595,1843,1080,1920
79,31,728,1762,1080,1920
79,32,793,1858,1080,1920
80,0,718,603,1080,1920
80,1,700,582,1080,1920
80,2,697,582,1080,1920
80,3,692,583,1080,1920
80,4,698,580,1080,1920
80,5,694,579,1080,1920
80,6,690,578,1080,1920
80,7,656,590,1080,1920
80,8,658,586,1080,1920
80,9,704,627,1080,1920
80,10,703,623,1080,1920
80,11,613,715,1080,1920
80,12,613,681,1080,1920
80,13,534,897,1080,1920
80,14,517,847,1080,1920
80,15,529,1058,1080,1920
80,16,483,1036,1080,1920
80,17,512,1110,1080,1920
80,18,455,1089,1080,1920
80,19,537,1121,1080,1920
80,20,472,1104,1080,1920
80,21,536,1125,1080,1920
80,22,491,1089,1080,1920
80,23,603,1109,1080,1920
80,24,607,1100,1080,1920
80,25,636,1406,1080,1920
80,26,656,1428,1080,1920
80,27,608,1723,1080,1920
80,28,626,1787,1080,1920
80,29,574,1779,1080,1920
80,30,592,1844,1080,1920
80,31,729,1763,1080,1920
80,32,792,1858,1080,1920
81,0,717,603,1080,1920
81,1,699,582,1080,1920
81,2,695,582,1080,1920
81,3,691,582,1080,1920
81,4,697,580,1080,1920
81,5,693,579,1080,1920
81,6,689,578,1080,1920
81,7,656,590,1080,1920
81,8,657,587,1080,1920
81,9,703,627,1080,1920
81,10,703,623,1080,1920
81,11,613,715,1080,1920
81,12,613,682,1080,1920
81,13,530,897,1080,1920
81,14,515,848,1080,1920
81,15,527,1056,1080,1920
81,16,486,1037,1080,1920
81,17,509,1106,1080,1920
81,18,459,1090,1080,1920
81,19,535,1121,1080,1920
81,20,479,1106,1080,1920
81,21,545,1113,1080,1920
81,22,496,1092,1080,1920
81,23,604,1109,1080,1920
81,24,606,1100,1080,1920
81,25,637,1407,1080,1920
81,26,653,1428,1080,1920
81,27,609,1723,1080,1920
81,28,625,1787,1080,1920
81,29,575,1779,1080,1920
81,30,590,1844,1080,1920
81,31,727,1763,1080,1920
81,32,788,1858,1080,1920
82,0,715,603,1080,1920
82,1,696,582,1080,1920
82,2,692,582,1080,1920
82,3,688,582,1080,1920
82,4,696,580,1080,1920
82,5,692,579,1080,1920
82,6,688,578,1080,1920
82,7,653,591,1080,1920
82,8,657,588,1080,1920
82,9,702,627,1080,1920
82,10,702,623,1080,1920
82,11,612,715,1080,1920
82,12,613,686,1080,1920
82,13,536,897,1080,1920
82,14,518,850,1080,1920
82,15,538,1060,1080,1920
82,16,495,1043,1080,1920
82,17,525,1112,1080,1920
82,18,470,1098,1080,1920
82,19,544,1126,1080,1920
82,20,489,1114,1080,1920
82,21,553,1111,1080,1920
82,22,505,1100,1080,1920
82,23,604,1112,1080,1920
82,24,606,1103,1080,1920
82,25,637,1408,1080,1920
82,26,648,1428,1080,1920
82,27,609,1722,1080,1920
82,28,624,1784,1080,1920
82,29,576,1779,1080,1920
82,30,592,1840,1080,1920
82,31,730,1763,1080,1920
82,32,788,1857,1080,1920
83,0,713,602,1080,1920
83,1,693,581,1080,1920
83,2,689,582,1080,1920
83,3,684,582,1080,1920
83,4,693,580,1080,1920
83,5,689,579,1080,1920
83,6,685,578,1080,1920
83,7,651,590,1080,1920
